"batchId ,",1.0,",overall_accuracy, ",77.5,",step_accuracy, ",77.5,",models, ","Counter({'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1, 'NASNetMobile': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc900501278>)], [('Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc9ec05ba90>)]]"
"batchId ,",101.0,",overall_accuracy, ",74.26237623762376,",step_accuracy, ",79.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71c0b7a90>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71c7de2b0>]]]"
"batchId ,",102.0,",overall_accuracy, ",74.2843137254902,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",103.0,",overall_accuracy, ",74.32038834951456,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71da44748>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7200e42e8>]]]"
"batchId ,",104.0,",overall_accuracy, ",74.3173076923077,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",4,",",None
"batchId ,",105.0,",overall_accuracy, ",74.40476190476191,",step_accuracy, ",83.5,",models, ","Counter({'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",3,",","[[('NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc92441b278>)]]"
"batchId ,",106.0,",overall_accuracy, ",74.43396226415095,",step_accuracy, ",77.5,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1})",",",2,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc729dccf28>]]]"
"batchId ,",107.0,",overall_accuracy, ",74.39252336448598,",step_accuracy, ",70.0,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",108.0,",overall_accuracy, ",74.41203703703704,",step_accuracy, ",76.5,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",109.0,",overall_accuracy, ",74.43119266055047,",step_accuracy, ",76.5,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",110.0,",overall_accuracy, ",74.36818181818182,",step_accuracy, ",67.5,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",111.0,",overall_accuracy, ",74.32882882882883,",step_accuracy, ",70.0,",models, ","Counter({'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",112.0,",overall_accuracy, ",74.35714285714286,",step_accuracy, ",77.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71e112e10>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71ced66a0>]]]"
"batchId ,",113.0,",overall_accuracy, ",74.30973451327434,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",114.0,",overall_accuracy, ",74.26754385964912,",step_accuracy, ",69.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",115.0,",overall_accuracy, ",74.32608695652175,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc718c59438>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc718ff1ef0>]]]"
"batchId ,",116.0,",overall_accuracy, ",74.30603448275862,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1})",",",4,",",['Xception']
"batchId ,",117.0,",overall_accuracy, ",74.2948717948718,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",118.0,",overall_accuracy, ",74.27118644067797,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",119.0,",overall_accuracy, ",74.29411764705883,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",120.0,",overall_accuracy, ",74.30833333333334,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",121.0,",overall_accuracy, ",74.3305785123967,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",122.0,",overall_accuracy, ",74.327868852459,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",123.0,",overall_accuracy, ",74.33333333333333,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",124.0,",overall_accuracy, ",74.29032258064517,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",125.0,",overall_accuracy, ",74.26,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",['ResNet50']
"batchId ,",126.0,",overall_accuracy, ",74.23809523809524,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",127.0,",overall_accuracy, ",74.20866141732283,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",128.0,",overall_accuracy, ",74.19140625,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",129.0,",overall_accuracy, ",74.17829457364341,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",130.0,",overall_accuracy, ",74.20769230769231,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",6,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7195e85c0>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7169c00b8>]]]"
"batchId ,",131.0,",overall_accuracy, ",74.20992366412213,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",6,",",None
"batchId ,",132.0,",overall_accuracy, ",74.17424242424242,",step_accuracy, ",69.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",7,",",['DenseNet121']
"batchId ,",133.0,",overall_accuracy, ",74.12406015037594,",step_accuracy, ",67.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",8,",",['ResNet50V2']
"batchId ,",134.0,",overall_accuracy, ",74.13059701492537,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",8,",",None
"batchId ,",135.0,",overall_accuracy, ",74.14074074074074,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",8,",",None
"batchId ,",136.0,",overall_accuracy, ",74.1764705882353,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",6,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7162956a0>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc714c06ac8>]]]"
"batchId ,",137.0,",overall_accuracy, ",74.1970802919708,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",138.0,",overall_accuracy, ",74.21739130434783,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",139.0,",overall_accuracy, ",74.22661870503597,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'Xception': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",140.0,",overall_accuracy, ",74.25357142857143,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc717132080>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7185ff8d0>]]]"
"batchId ,",141.0,",overall_accuracy, ",74.26241134751773,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",142.0,",overall_accuracy, ",74.22887323943662,",step_accuracy, ",69.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",143.0,",overall_accuracy, ",74.22027972027972,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",144.0,",overall_accuracy, ",74.22569444444444,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",145.0,",overall_accuracy, ",74.22068965517241,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",146.0,",overall_accuracy, ",74.23287671232876,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",147.0,",overall_accuracy, ",74.26530612244898,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc713aa7400>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc717cb4400>]]]"
"batchId ,",148.0,",overall_accuracy, ",74.24662162162163,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",149.0,",overall_accuracy, ",74.24161073825503,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",150.0,",overall_accuracy, ",74.24333333333333,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",151.0,",overall_accuracy, ",74.25165562913907,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",152.0,",overall_accuracy, ",74.23684210526315,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",153.0,",overall_accuracy, ",74.25816993464053,",step_accuracy, ",77.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71373acf8>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc712bbae80>]]]"
"batchId ,",154.0,",overall_accuracy, ",74.2435064935065,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",155.0,",overall_accuracy, ",74.23225806451613,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",156.0,",overall_accuracy, ",74.23397435897436,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",157.0,",overall_accuracy, ",74.2452229299363,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",158.0,",overall_accuracy, ",74.26898734177215,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc71460d2b0>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc711c57588>]]]"
"batchId ,",159.0,",overall_accuracy, ",74.24842767295597,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",160.0,",overall_accuracy, ",74.259375,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",None
"batchId ,",161.0,",overall_accuracy, ",74.2111801242236,",step_accuracy, ",66.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",162.0,",overall_accuracy, ",74.25617283950618,",step_accuracy, ",81.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc710a705c0>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7127d7f60>]]]"
"batchId ,",163.0,",overall_accuracy, ",74.24846625766871,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",164.0,",overall_accuracy, ",74.22560975609757,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",165.0,",overall_accuracy, ",74.24242424242425,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",166.0,",overall_accuracy, ",74.25602409638554,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",167.0,",overall_accuracy, ",74.27245508982035,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",168.0,",overall_accuracy, ",74.27976190476191,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",169.0,",overall_accuracy, ",74.33136094674556,",step_accuracy, ",83.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70fb0b828>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7115dd320>]]]"
"batchId ,",170.0,",overall_accuracy, ",74.34411764705882,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",171.0,",overall_accuracy, ",74.34502923976608,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",172.0,",overall_accuracy, ",74.33430232558139,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",173.0,",overall_accuracy, ",74.34104046242774,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",None
"batchId ,",174.0,",overall_accuracy, ",74.33045977011494,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",175.0,",overall_accuracy, ",74.33428571428571,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",176.0,",overall_accuracy, ",74.31818181818181,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",177.0,",overall_accuracy, ",74.35310734463276,",step_accuracy, ",80.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70e235780>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70e929630>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7180010f0>]]]"
"batchId ,",178.0,",overall_accuracy, ",74.35674157303372,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",179.0,",overall_accuracy, ",74.35754189944134,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",180.0,",overall_accuracy, ",74.35000000000001,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",181.0,",overall_accuracy, ",74.35911602209944,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1})",",",5,",",None
"batchId ,",182.0,",overall_accuracy, ",74.3543956043956,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1})",",",5,",",None
"batchId ,",183.0,",overall_accuracy, ",74.35792349726776,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1})",",",5,",",None
"batchId ,",184.0,",overall_accuracy, ",74.35326086956522,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1})",",",5,",",None
"batchId ,",185.0,",overall_accuracy, ",74.33513513513513,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'Xception': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",186.0,",overall_accuracy, ",74.35483870967742,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70f4984e0>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70d16bb70>]]]"
"batchId ,",187.0,",overall_accuracy, ",74.33422459893048,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",188.0,",overall_accuracy, ",74.32446808510639,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",189.0,",overall_accuracy, ",74.34920634920636,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70bf16588>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70caff630>]]]"
"batchId ,",190.0,",overall_accuracy, ",74.35526315789474,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1})",",",4,",",None
"batchId ,",191.0,",overall_accuracy, ",74.35078534031415,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1})",",",4,",",None
"batchId ,",192.0,",overall_accuracy, ",74.328125,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",193.0,",overall_accuracy, ",74.31865284974093,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",194.0,",overall_accuracy, ",74.30412371134021,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",195.0,",overall_accuracy, ",74.33333333333333,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70ad2c3c8>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70dce67f0>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70b897550>]]]"
"batchId ,",196.0,",overall_accuracy, ",74.34183673469389,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1})",",",4,",",None
