"batchId ,",1.0,",overall_accuracy, ",79.0,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdcf8269a20>)], [('MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdc88322d30>)]]"
"batchId ,",105.0,",overall_accuracy, ",73.76190476190476,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",106.0,",overall_accuracy, ",73.73584905660377,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",107.0,",overall_accuracy, ",73.73831775700934,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",108.0,",overall_accuracy, ",73.74074074074073,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",109.0,",overall_accuracy, ",73.74311926605505,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",110.0,",overall_accuracy, ",73.78181818181818,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6fabd9b0>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda7089a208>]]]"
"batchId ,",111.0,",overall_accuracy, ",73.8108108108108,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",3,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6e7e06d8>]]]"
"batchId ,",112.0,",overall_accuracy, ",73.78571428571429,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",113.0,",overall_accuracy, ",73.79646017699115,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",114.0,",overall_accuracy, ",73.75438596491229,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",115.0,",overall_accuracy, ",73.75652173913043,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",",None
"batchId ,",116.0,",overall_accuracy, ",73.77586206896551,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",",None
"batchId ,",117.0,",overall_accuracy, ",73.75213675213675,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",118.0,",overall_accuracy, ",73.77966101694915,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6cadaac8>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6d182b00>]]]"
"batchId ,",119.0,",overall_accuracy, ",73.80672268907563,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6eed0630>]]]"
"batchId ,",120.0,",overall_accuracy, ",73.8,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",121.0,",overall_accuracy, ",73.85950413223141,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda70116c50>]]]"
"batchId ,",122.0,",overall_accuracy, ",73.827868852459,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",['MobileNet']
"batchId ,",123.0,",overall_accuracy, ",73.8130081300813,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",124.0,",overall_accuracy, ",73.74193548387098,",step_accuracy, ",65.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",125.0,",overall_accuracy, ",73.688,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",126.0,",overall_accuracy, ",73.68253968253968,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",127.0,",overall_accuracy, ",73.66929133858268,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",128.0,",overall_accuracy, ",73.6875,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",129.0,",overall_accuracy, ",73.75193798449612,",step_accuracy, ",82.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",5,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6c782e48>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6ae502b0>]]]"
"batchId ,",130.0,",overall_accuracy, ",73.77692307692307,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",4,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6a725080>]]]"
"batchId ,",131.0,",overall_accuracy, ",73.81679389312977,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6c1305f8>]]]"
"batchId ,",132.0,",overall_accuracy, ",73.83333333333333,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",3,",",None
"batchId ,",133.0,",overall_accuracy, ",73.88721804511277,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6b5bd358>]]]"
"batchId ,",134.0,",overall_accuracy, ",73.88059701492537,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",135.0,",overall_accuracy, ",73.91851851851851,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",136.0,",overall_accuracy, ",73.875,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",['MobileNet']
"batchId ,",137.0,",overall_accuracy, ",73.84671532846716,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",138.0,",overall_accuracy, ",73.83333333333333,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",139.0,",overall_accuracy, ",73.79856115107913,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",140.0,",overall_accuracy, ",73.77142857142857,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",141.0,",overall_accuracy, ",73.79432624113475,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda68343320>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda69d49668>]]]"
"batchId ,",142.0,",overall_accuracy, ",73.79577464788733,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",5,",",None
"batchId ,",143.0,",overall_accuracy, ",73.78321678321679,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'MobileNetV2': 1})",",",6,",",['MobileNetV2']
"batchId ,",144.0,",overall_accuracy, ",73.83333333333333,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda67d3e3c8>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda691d0a90>]]]"
"batchId ,",145.0,",overall_accuracy, ",73.79310344827587,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",146.0,",overall_accuracy, ",73.73972602739725,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",147.0,",overall_accuracy, ",73.75510204081633,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",148.0,",overall_accuracy, ",73.77027027027026,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",149.0,",overall_accuracy, ",73.75838926174497,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",150.0,",overall_accuracy, ",73.79333333333334,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6639aa20>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6a41cf98>]]]"
"batchId ,",151.0,",overall_accuracy, ",73.78807947019868,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",152.0,",overall_accuracy, ",73.76315789473684,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",153.0,",overall_accuracy, ",73.74509803921569,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",154.0,",overall_accuracy, ",73.77922077922078,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1})",",",5,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda68ae0b00>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda67698da0>]]]"
"batchId ,",155.0,",overall_accuracy, ",73.79354838709678,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1})",",",5,",",None
"batchId ,",156.0,",overall_accuracy, ",73.7948717948718,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1})",",",5,",",None
"batchId ,",157.0,",overall_accuracy, ",73.76433121019107,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1, 'MobileNetV2': 1})",",",6,",",['MobileNetV2']
"batchId ,",158.0,",overall_accuracy, ",73.79113924050633,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda658ec128>]]]"
"batchId ,",159.0,",overall_accuracy, ",73.72955974842768,",step_accuracy, ",64.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",160.0,",overall_accuracy, ",73.69375000000001,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",161.0,",overall_accuracy, ",73.70186335403727,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",162.0,",overall_accuracy, ",73.68518518518519,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",163.0,",overall_accuracy, ",73.71779141104294,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50': 1})",",",5,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6d8e6278>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda64b9b080>]]]"
"batchId ,",164.0,",overall_accuracy, ",73.70731707317073,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",",['DenseNet121']
"batchId ,",165.0,",overall_accuracy, ",73.73939393939393,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda644624e0>]]]"
"batchId ,",166.0,",overall_accuracy, ",73.74096385542168,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",5,",",None
"batchId ,",167.0,",overall_accuracy, ",73.7125748502994,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",168.0,",overall_accuracy, ",73.68452380952381,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",169.0,",overall_accuracy, ",73.66272189349112,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",170.0,",overall_accuracy, ",73.6470588235294,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",171.0,",overall_accuracy, ",73.68421052631578,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda62698390>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda62e35748>]]]"
"batchId ,",172.0,",overall_accuracy, ",73.67441860465117,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",173.0,",overall_accuracy, ",73.67630057803468,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",174.0,",overall_accuracy, ",73.7183908045977,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6602ce48>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda620105c0>]]]"
"batchId ,",175.0,",overall_accuracy, ",73.71428571428571,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",176.0,",overall_accuracy, ",73.67613636363637,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",177.0,",overall_accuracy, ",73.65536723163841,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",178.0,",overall_accuracy, ",73.64606741573033,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",179.0,",overall_accuracy, ",73.64804469273743,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",180.0,",overall_accuracy, ",73.60555555555555,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",181.0,",overall_accuracy, ",73.64088397790056,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",5,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda66b2ddd8>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda61ca0ba8>]]]"
"batchId ,",182.0,",overall_accuracy, ",73.62637362637363,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'ResNet50': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",183.0,",overall_accuracy, ",73.65573770491804,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNet': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda60e47ef0>]]]"
"batchId ,",184.0,",overall_accuracy, ",73.625,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",185.0,",overall_accuracy, ",73.62702702702703,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",186.0,",overall_accuracy, ",73.65591397849462,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda60b3ac88>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda615e8518>]]]"
"batchId ,",187.0,",overall_accuracy, ",73.6470588235294,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",188.0,",overall_accuracy, ",73.61170212765957,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",189.0,",overall_accuracy, ",73.60317460317461,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",190.0,",overall_accuracy, ",73.58421052631579,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",191.0,",overall_accuracy, ",73.55497382198953,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",192.0,",overall_accuracy, ",73.51041666666667,",step_accuracy, ",65.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",193.0,",overall_accuracy, ",73.5077720207254,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",194.0,",overall_accuracy, ",73.50515463917526,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",195.0,",overall_accuracy, ",73.51794871794873,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",196.0,",overall_accuracy, ",73.5,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",197.0,",overall_accuracy, ",73.47715736040608,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",198.0,",overall_accuracy, ",73.48989898989899,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
